Job_Title,Company_Name,Salary,Working_Status,Working_Type,Skills,Employee,Industry,Location,Date
Associate Full Stack Developer,Brooksource ,,Full-time,Hybrid,"['Python(ProgrammingLanguage)', 'AmazonWebServices(AWS)', 'Angular', 'CodeReview', 'DesignPatterns', 'Full-StackDevelopment', 'JavaScript', 'Jira', 'Node.js', 'SoftwareDevelopment']","1,001-5,000 employees ", IT Services and IT Consulting," Charlotte, NC",1 week ago
Staff Software Engineer,Walmart Global Tech ,,Full-time,Hybrid,"['Java', 'CodeReview', 'DistributedSystems', 'Kotlin', 'MobileApplicationDevelopment', 'MobileDeviceManagement', 'Plays', 'SkillDevelopment', 'SystemsDesign', 'UnitTesting']","10,001+ employees ", Software Development," Bentonville, AR",1 week ago
Staff Software Engineer,Walmart Global Tech ,,Full-time,Hybrid,"['Java', 'CodeReview', 'DistributedSystems', 'Kotlin', 'MobileApplicationDevelopment', 'MobileDeviceManagement', 'Plays', 'SkillDevelopment', 'SystemsDesign', 'UnitTesting']","10,001+ employees ", Software Development," Bentonville, AR",1 week ago
Staff Software Engineer,Walmart Global Tech ,,Full-time,Hybrid,"['Java', 'CodeReview', 'DistributedSystems', 'Kotlin', 'MobileApplicationDevelopment', 'MobileDeviceManagement', 'Plays', 'SkillDevelopment', 'SystemsDesign', 'UnitTesting']","10,001+ employees ", Software Development," Bentonville, AR",1 week ago
Staff Software Engineer,Walmart Global Tech ,,Full-time,Hybrid,"['Java', 'CodeReview', 'DistributedSystems', 'Kotlin', 'MobileApplicationDevelopment', 'MobileDeviceManagement', 'Plays', 'SkillDevelopment', 'SystemsDesign', 'UnitTesting']","10,001+ employees ", Software Development," Bentonville, AR",1 week ago
Staff Software Engineer,Walmart Global Tech ,,Full-time,Hybrid,"['Java', 'CodeReview', 'DistributedSystems', 'Kotlin', 'MobileApplicationDevelopment', 'MobileDeviceManagement', 'Plays', 'SkillDevelopment', 'SystemsDesign', 'UnitTesting']","10,001+ employees ", Software Development," Bentonville, AR",1 week ago
C++ Developer,MindPal ,,Full-time,On-site,"['C++', 'Java', 'C(ProgrammingLanguage)', 'C#', 'DataStructures', 'DebuggingCode', 'Interfaces', 'Object-orientedLanguages', 'Programming', 'SoftwareImplementation']",51-200 employees , Staffing and Recruiting," North Charleston, SC",1 month ago
Software Developer Internship,Keysight Technologies ,,Full-time,On-site,[],"10,001+ employees "," Appliances, Electrical, and Electronics Manufacturing"," Santa Rosa, CA  1 week ago",1 week ago
Software Developer Internship,Keysight Technologies ,,Full-time,On-site,"['Python(ProgrammingLanguage)', 'Communication', 'ComputerEngineering', 'ComputerScience', 'EDA', 'LinuxDevelopment', 'Programming', 'SoftwareDevelopment', 'SoftwareTesting', 'WrittenCommunication']","10,001+ employees "," Appliances, Electrical, and Electronics Manufacturing"," Santa Rosa, CA  1 week ago",1 week ago
Software Engineer,JPMorgan Chase & Co. ,,Full-time,On-site,"['ComputerEngineering', 'ComputerScience', 'DesignSpecifications', 'Dynatrace', 'Hibernate', 'JSON', 'Microservices', 'SOAP', 'SoftwareDevelopment', 'XML']","10,001+ employees ", Financial Services," Chicago, IL  1 week ago",1 week ago
Software Engineer,JPMorgan Chase & Co. ,,Full-time,On-site,"['ComputerEngineering', 'ComputerScience', 'DesignSpecifications', 'Dynatrace', 'Hibernate', 'JSON', 'Microservices', 'SOAP', 'SoftwareDevelopment', 'XML']","10,001+ employees ", Financial Services," Chicago, IL  1 week ago",1 week ago
Full Stack Developer,US Tech Solutions ,,Full-time,Remote,"['Full-StackDevelopment', 'PostgreSQL', 'SQL']","1,001-5,000 employees ", IT Services and IT Consulting, United States,1 week ago
Full Stack Developer,US Tech Solutions ,,Full-time,Remote,"['Full-StackDevelopment', 'PostgreSQL', 'SQL']","1,001-5,000 employees ", IT Services and IT Consulting, United States,1 week ago
Software Engineer in Test,"Pinnacle Group, Inc. ",,Full-time,Remote,"['APITesting', 'Git', 'Jenkins', 'ManualTesting', 'TestAutomation', 'TestAutomationFrameworks', 'TestCases', 'TestPlanning', 'TestStrategy', 'VersionControl']","5,001-10,000 employees ", IT Services and IT Consulting, United States,1 week ago
Software Engineer in Test,"Pinnacle Group, Inc. ",,Full-time,Remote,"['APITesting', 'Git', 'Jenkins', 'ManualTesting', 'TestAutomation', 'TestAutomationFrameworks', 'TestCases', 'TestPlanning', 'TestStrategy', 'VersionControl']","5,001-10,000 employees ", IT Services and IT Consulting, United States,1 week ago
Senior Software Engineer,Trovo Group ,"$120,000/yr - $135,000/yr ",Full-time,On-site,"['Java', 'AtlassianBamboo', 'C#', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'Gitlab', 'Jenkins', 'Model-View-Controller(MVC)', 'PostgreSQL', 'SQL', 'Service-OrientedArchitecture(SOA)']",1-10 employees , Staffing and Recruiting," Greenville-Spartanburg-Anderson, South Carolina Area",2 weeks ago
Java Fullstack Developer with strong Angular experience,Infosys ,,Full-time,On-site,[],"10,001+ employees ", IT Services and IT Consulting," Jersey City, NJ",2 weeks ago
Embedded Software Engineer Intern,CNH Industrial ,,Full-time,On-site,"['ComputerEngineering', 'ComputerScience', 'Debugging', 'ElectricalEngineering', 'ElectronicEngineering', 'InternetofThings(IoT)', 'SoftwareDesign', 'SoftwareDevelopment']","10,001+ employees ", Machinery Manufacturing," Oak Brook, IL",4 days ago
Software Engineer-Java/Devops(Temporary Remote),Cognizant ,,Full-time,Remote,"['Java', 'AWSComm', 'LineInterface(CLI)', 'AngularCLI', 'ComputerScience', 'Force.com', 'JSON', 'JSONWebToken(JWT)', 'MongoDB', 'MuleSoftAnypointPlatform', 'SoftwareDevelopment']","10,001+ employees ", IT Services and IT Consulting," Phoenix, AZ",1 week ago
Summer 2024- Software Engineer Intern- Graduate Degree,Veritas Technologies LLC ,,Full-time,On-site,"['Angular', 'ApplicationDevelopment', 'Back-EndWebDevelopment', 'Debugging', 'Front-EndDevelopment', 'JUnit', 'JasmineFramework', 'Karma', 'Protractor', 'UIAutomation']","5,001-10,000 employees ", Software Development," Heathrow, FL  4 weeks ago",4 weeks ago
Software Engineer,Beacon Hill Staffing Group ,,Full-time,Hybrid,"['C(ProgrammingLanguage)', 'CodeDesign', 'ComputerScience', 'Databases', 'IntegrationTesting', 'ProfessionalSkills', 'SoftwareDesign', 'SoftwareDevelopment', 'SoftwareValidation', 'Subversion']","1,001-5,000 employees ", Staffing and Recruiting," Rochester Hills, MI",2 weeks ago
System Engineer,CereCore ,,Full-time,Hybrid,"['ApplicationDevelopment', 'DefiningRequirements', 'ITServices', 'InternetProtocolSuite(TCP/IP)', 'OSIModel', 'PerformanceTuning', 'Scripting', 'SystemsManagement', 'Terraform', 'TransmissionControlProtocol(TCP)']","501-1,000 employees ", IT Services and IT Consulting," Nashville, TN",1 week ago
System Engineer,CereCore ,,Full-time,Hybrid,"['ApplicationDevelopment', 'DefiningRequirements', 'ITServices', 'InternetProtocolSuite(TCP/IP)', 'OSIModel', 'PerformanceTuning', 'Scripting', 'SystemsManagement', 'Terraform', 'TransmissionControlProtocol(TCP)']","501-1,000 employees ", IT Services and IT Consulting," Nashville, TN",1 week ago
System Engineer,CereCore ,,Full-time,Hybrid,"['ApplicationDevelopment', 'DefiningRequirements', 'ITServices', 'InternetProtocolSuite(TCP/IP)', 'OSIModel', 'PerformanceTuning', 'Scripting', 'SystemsManagement', 'Terraform', 'TransmissionControlProtocol(TCP)']","501-1,000 employees ", IT Services and IT Consulting," Nashville, TN",1 week ago
Full Stack Engineer,Brooksource ,,Full-time,Hybrid,"['Java', 'ExtremeProgramming', 'Full-StackDevelopment', 'GoogleCloudPlatform(GCP)', 'Jenkins', 'Microservices', 'PairProgramming', 'React.js', 'SpringBoot', 'TypeScript']","1,001-5,000 employees ", IT Services and IT Consulting, Detroit Metropolitan Area,2 weeks ago
Full Stack Engineer,Brooksource ,"$110,000/yr - $125,000/yr ",Full-time,Hybrid,"['Java', 'ExtremeProgramming', 'Full-StackDevelopment', 'GoogleCloudPlatform(GCP)', 'Jenkins', 'Microservices', 'PairProgramming', 'React.js', 'SpringBoot', 'TypeScript']","1,001-5,000 employees ", IT Services and IT Consulting, Detroit Metropolitan Area,2 weeks ago
Software Engineer,OpenText ,,Full-time,On-site,"['Communication', 'ComputerScience', 'DesignDocuments', 'OralCommunication', 'SecureFileTransferProtocol(SFTP)']","10,001+ employees ", Software Development," Indianapolis, IN",1 week ago
Software Engineer,OpenText ,,Full-time,On-site,"['Communication', 'ComputerScience', 'DesignDocuments', 'OralCommunication', 'SecureFileTransferProtocol(SFTP)']","10,001+ employees ", Software Development," Indianapolis, IN",1 week ago
Full Stack Developer - Mid Level,Sev1Tech LLC ,,Full-time,Remote,"['AgileSoftwareDevelopment', 'Angular', 'Back-EndWebDevelopment', 'CreativeProblemSolving', 'Full-StackDevelopment', 'JakartaPersistence', 'JavaScriptFrameworks', 'SoftwareDevelopment', 'SoftwareRequirements', 'TypeScript']","501-1,000 employees ", IT Services and IT Consulting, United States,1 week ago
Full Stack Developer - Mid Level,Sev1Tech LLC ,,Full-time,Remote,"['AgileSoftwareDevelopment', 'Angular', 'Back-EndWebDevelopment', 'CreativeProblemSolving', 'Full-StackDevelopment', 'JakartaPersistence', 'JavaScriptFrameworks', 'SoftwareDevelopment', 'SoftwareRequirements', 'TypeScript']","501-1,000 employees ", IT Services and IT Consulting, United States,1 week ago
"Software Development Engineer, Cloud Security",Amazon ,"$115,000/yr - $224,000/yr ",Full-time,On-site,"['CodeReview', 'CodingSt', 'ards', 'ComputerScience', 'Interfaces', 'Programming', 'ProgrammingLanguages', 'Reliability', 'SoftwareDevelopment', 'VersionControl']","10,001+ employees ", Software Development," Seattle, WA  2 weeks ago",2 weeks ago
"Software Development Engineer, Cloud Security",Amazon ,"$115,000/yr - $224,000/yr ",Full-time,On-site,"['CodeReview', 'CodingSt', 'ards', 'ComputerScience', 'Interfaces', 'Programming', 'ProgrammingLanguages', 'Reliability', 'SoftwareDevelopment', 'VersionControl']","10,001+ employees ", Software Development," Seattle, WA  2 weeks ago",2 weeks ago
"Software Development Engineer, Cloud Security",Amazon ,"$115,000/yr - $224,000/yr ",Full-time,On-site,"['CodeReview', 'CodingSt', 'ards', 'ComputerScience', 'Interfaces', 'Programming', 'ProgrammingLanguages', 'Reliability', 'SoftwareDevelopment', 'VersionControl']","10,001+ employees ", Software Development," Seattle, WA  2 weeks ago",2 weeks ago
R-1623123 Staff Software Engineer,Walmart Global Tech ,,Full-time,On-site,"['Java', 'ApacheKafka', 'ContinuousIntegration(CI)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'DistributedSystems', 'GoogleCloudPlatform(GCP)', 'MicrosoftAzure', 'NoSQL', 'SpringBoot', 'UnitTesting']","10,001+ employees ", Software Development," Bentonville, AR",1 week ago
R-1623123 Staff Software Engineer,Walmart Global Tech ,,Full-time,On-site,"['Java', 'ApacheKafka', 'ContinuousIntegration(CI)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'DistributedSystems', 'GoogleCloudPlatform(GCP)', 'MicrosoftAzure', 'NoSQL', 'SpringBoot', 'UnitTesting']","10,001+ employees ", Software Development," Bentonville, AR",1 week ago
"Software Engineer, Backend (DALL-E)",OpenAI ,"$160,000/yr - $385,000/yr ",Full-time,On-site,"['ProblemSolving', 'Back-EndWebDevelopment', 'BuildingMaterials', 'CascadingStyleSheets(CSS)', 'CodeRefactoring', 'ProductionSystems', 'Reliability', 'SoftwareDevelopment', 'UserExperience(UX)', 'UserInterfaceDesign']",201-500 employees , Research Services," San Francisco, CA Reposted  1 week ago",1 week ago
"Software Engineer, Backend (DALL-E)",OpenAI ,"$160,000/yr - $385,000/yr ",Full-time,On-site,"['ProblemSolving', 'Back-EndWebDevelopment', 'BuildingMaterials', 'CascadingStyleSheets(CSS)', 'CodeRefactoring', 'ProductionSystems', 'Reliability', 'SoftwareDevelopment', 'UserExperience(UX)', 'UserInterfaceDesign']",201-500 employees , Research Services," San Francisco, CA Reposted  1 week ago",1 week ago
Java Developer with Spring Boot & REST,MindPal ,,Full-time,On-site,"['Java', 'ApplicationDevelopment', 'Back-EndWebDevelopment', 'JSON', 'JUnit', 'Maven', 'RESTAPIs', 'SQL', 'SpringBoot', 'SpringFramework']",51-200 employees , Staffing and Recruiting," Gulfport, MS",1 week ago
Full Stack Engineer,Con Edison ,"$95,000/yr - $125,000/yr ",Full-time,Hybrid,"['Java', 'Python(ProgrammingLanguage)', 'C#', 'JavaScript', 'MicrosoftExcel', 'MicrosoftOffice', 'MicrosoftPowerPoint', 'PL/SQL', 'ProjectManagement', 'SQL']","10,001+ employees ", Utilities," New York, United States",2 weeks ago
Full stack Developer,LatentView Analytics ,,Full-time,On-site,"['Python(ProgrammingLanguage)', 'AzureDevOpsServer', 'AzureDevOpsServices', 'AzureFunctions', 'AzureSQL', 'CascadingStyleSheets(CSS)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'Flask', 'MicrosoftAzure', 'React.js']","501-1,000 employees ", Business Consulting and Services," Seattle, WA",1 week ago
Programming Engineer,Creative Financial Staffing (CFS) ,"$60,000/yr - $75,000/yr ",Full-time,On-site,"['Communication', 'CriticalThinking', 'DefiningRequirements', 'G-Code', 'Mastercam', 'ProductService', 'SOLIDWORKS', 'ServiceWork', 'SkillDevelopment', 'Teamwork']","1,001-5,000 employees ", Staffing and Recruiting," Elkhart, IN",2 weeks ago
Java Fullstack Developer with strong Angular experience,Infosys ,,Full-time,On-site,[],"10,001+ employees ", IT Services and IT Consulting," Jersey City, NJ",2 weeks ago
Automation Developer,Ascendion ,"$100,000/yr - $110,000/yr ",Full-time,On-site,[],"5,001-10,000 employees "," Technology, Information and Internet"," Greenwood Village, CO",2 weeks ago
Java Software Engineer,Storm3 ,"$125,000/yr ",Full-time,Remote,"['Java', 'ContinuousDelivery(CD)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'CoreJava', 'DatabaseModeling', 'Hibernate', 'SQL', 'SpringBoot', 'SpringFramework', 'Test-DrivenDevelopment']",51-200 employees , Staffing and Recruiting," Phoenix, AZ",2 weeks ago
Software Engineering Co-Op - UCCS,Samtec Inc ,,Full-time,On-site,"['Java', 'Python(ProgrammingLanguage)', 'C(ProgrammingLanguage)', 'C#', 'Co-ops', 'ComputerScience', 'Programming', 'SoftwareDevelopment', 'SoftwareIntegration', 'SoftwareSystems']","5,001-10,000 employees "," Appliances, Electrical, and Electronics Manufacturing"," Colorado Springs, CO",3 weeks ago
Software Developer,Nexans ,,Full-time,On-site,"['ProblemSolving', 'C#', 'ComputerScience', 'Model-View-Controller(MVC)', 'Programming', 'ProgrammingLanguages', 'SQL', 'SoftwareDevelopment']","10,001+ employees ", Manufacturing," El Dorado County, CA",2 weeks ago
Middleware Engineer,Chamberlain Group ,,Full-time,Hybrid,"['.NETCore', '.NETFramework', 'C#', 'ContinuousIntegration(CI)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'Microservices', 'MicrosoftAzure', 'Object-OrientedProgramming(OOP)', 'SQL', 'VisualStudio']","5,001-10,000 employees ", Software Development," Oak Brook, IL",1 week ago
Middleware Engineer,Chamberlain Group ,,Full-time,Hybrid,"['.NETCore', '.NETFramework', 'C#', 'ContinuousIntegration(CI)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'Microservices', 'MicrosoftAzure', 'Object-OrientedProgramming(OOP)', 'SQL', 'VisualStudio']","5,001-10,000 employees ", Software Development," Oak Brook, IL",1 week ago
Software Engineer-Java/DevOps(Temporary Remote),Cognizant ,,Full-time,Remote,"['Java', 'AWSComm', 'LineInterface(CLI)', 'AngularCLI', 'ComputerScience', 'Force.com', 'JSON', 'JSONWebToken(JWT)', 'MongoDB', 'MuleSoftAnypointPlatform', 'SoftwareDevelopment']","10,001+ employees ", IT Services and IT Consulting," Phoenix, AZ",1 week ago
Software Engineer-Java/DevOps(Temporary Remote),Cognizant ,,Full-time,Remote,"['Java', 'AWSComm', 'LineInterface(CLI)', 'AngularCLI', 'ComputerScience', 'Force.com', 'JSON', 'JSONWebToken(JWT)', 'MongoDB', 'MuleSoftAnypointPlatform', 'SoftwareDevelopment']","10,001+ employees ", IT Services and IT Consulting," Phoenix, AZ",1 week ago
Software Engineer-Java/DevOps(Temporary Remote),Cognizant ,,Full-time,Remote,"['Java', 'AWSComm', 'LineInterface(CLI)', 'AngularCLI', 'ComputerScience', 'Force.com', 'JSON', 'JSONWebToken(JWT)', 'MongoDB', 'MuleSoftAnypointPlatform', 'SoftwareDevelopment']","10,001+ employees ", IT Services and IT Consulting," Phoenix, AZ",1 week ago
Software Engineer-Java/DevOps(Temporary Remote),Cognizant ,,Full-time,Remote,"['Java', 'AWSComm', 'LineInterface(CLI)', 'AngularCLI', 'ComputerScience', 'Force.com', 'JSON', 'JSONWebToken(JWT)', 'MongoDB', 'MuleSoftAnypointPlatform', 'SoftwareDevelopment']","10,001+ employees ", IT Services and IT Consulting," Phoenix, AZ",1 week ago
Software Engineer-Java/DevOps(Temporary Remote),Cognizant ,,Full-time,Remote,"['Java', 'AWSComm', 'LineInterface(CLI)', 'AngularCLI', 'ComputerScience', 'Force.com', 'JSON', 'JSONWebToken(JWT)', 'MongoDB', 'MuleSoftAnypointPlatform', 'SoftwareDevelopment']","10,001+ employees ", IT Services and IT Consulting," Phoenix, AZ",1 week ago
Software Engineer-Java/DevOps(Temporary Remote),Cognizant ,,Full-time,Remote,"['Java', 'AWSComm', 'LineInterface(CLI)', 'AngularCLI', 'ComputerScience', 'Force.com', 'JSON', 'JSONWebToken(JWT)', 'MongoDB', 'MuleSoftAnypointPlatform', 'SoftwareDevelopment']","10,001+ employees ", IT Services and IT Consulting," Phoenix, AZ",1 week ago
Software Engineer-Java/DevOps(Temporary Remote),Cognizant ,,Full-time,Remote,"['Java', 'AWSComm', 'LineInterface(CLI)', 'AngularCLI', 'ComputerScience', 'Force.com', 'JSON', 'JSONWebToken(JWT)', 'MongoDB', 'MuleSoftAnypointPlatform', 'SoftwareDevelopment']","10,001+ employees ", IT Services and IT Consulting," Phoenix, AZ",1 week ago
Software Engineer in Test,Algo Capital Group ,"$270,000/yr - $450,000/yr ",Full-time,On-site,[],11-50 employees , Staffing and Recruiting," Chicago, IL",1 week ago
Software Engineer in Test,Algo Capital Group ,"$270,000/yr - $450,000/yr ",Full-time,On-site,"['ProblemSolving', 'Python(ProgrammingLanguage)', 'Automation', 'Compensation', 'QualityAssurance', 'RegressionTesting', 'SkillDevelopment', 'TestAutomation', 'TestCases', 'TestPlanning']",11-50 employees , Staffing and Recruiting," Chicago, IL",1 week ago
Software Engineer,JPMorgan Chase & Co. ,,Full-time,On-site,"['Angular', 'ComputerScience', 'Hibernate', 'JSON', 'JUnit', 'Microservices', 'SOAP', 'SoftwareDevelopment', 'Splunk', 'XML']","10,001+ employees ", Financial Services," Wilmington, DE  2 weeks ago",2 weeks ago
Software Engineer,JPMorgan Chase & Co. ,,Full-time,On-site,"['Angular', 'ComputerScience', 'Hibernate', 'JSON', 'JUnit', 'Microservices', 'SOAP', 'SoftwareDevelopment', 'Splunk', 'XML']","10,001+ employees ", Financial Services," Wilmington, DE  2 weeks ago",2 weeks ago
